id,name,class,mass,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
83,Rhea,SAT,2.306492000000000131e+21,6.405746730506391096,6.570031366488121805,-0.3698874207900251232,-0.007214296614431656846,0.0005517781600943784566,0.00216353969523490168
84,Titan,SAT,1.345183999999999958e+23,6.4033637256211966,6.574074629341295939,-0.3717314495775136396,-0.006761433087373807695,0.002283801537032607853,0.001174906676284143353
85,Hyperion,SAT,5551031000000000000,6.411130202909829379,6.576076079071154545,-0.373439952985774315,-0.007096653795765840884,0.005059104798813652409,-0.0001927522810153445396
86,Iapetus,SAT,1.805665000000000098e+21,6.38894040734451707,6.555279025724444431,-0.3621693989150207016,-0.003236564404618455428,0.002393103405916184069,0.0002456088571785768949
87,Phoebe,SAT,8312297000000000000,6.330325578678090537,6.549279516759209052,-0.3602070999830964126,-0.004683362774753858232,0.004868367288282375582,0.0001621960350651588422
88,Janus,SAT,1896482000000000000,6.407637828466017815,6.568457477862193805,-0.3692581846874787299,-0.008088317403065811012,-0.003291683243471050287,0.004214856470508371311
89,Epimetheus,SAT,526249000000000000,6.409500186684043754,6.567694568911296216,-0.3690344642140286902,-0.001185703962149420223,0.01145368183404131893,-0.004098568275548592106
90,Helene,SAT,7127989000000000,6.409572540696940379,6.565968291242660015,-0.368138811970662172,0.001000101414412675818,0.005808163412904907182,-0.00138951262272108615
91,Telesto,SAT,4046405000000000,6.408946337761595835,6.566297785268908171,-0.3682958850727101607,0.002110959497690589187,0.00480994385068764501,-0.0009682145678503165835
92,Calypso,SAT,2547736000000000,6.40667901569046272,6.568628351552699307,-0.3691950675466212917,-0.006119289500573751699,-0.001594268535682429652,0.003192383830509374406
93,Atlas,SAT,5571944000000000,6.407724604255441214,6.567735658193526227,-0.3688858710503505334,-0.0002984916011573588226,-0.004013937675172381953,0.003857692084368620402
94,Prometheus,SAT,161097200000000000,6.408918579541824201,6.567264816378322934,-0.3687548520137509667,0.004460576980016109881,0.006816261548693461,-0.002278822795110004105
95,Pandora,SAT,139195900000000000,6.407610042102777292,6.568055192158315236,-0.3690431200808466095,-0.004014411264443744527,-0.004469791834697893138,0.004455753633769796856
96,Pan,SAT,4945606000000000,6.409280188234195208,6.567551457973427986,-0.3689400081906051843,0.001377256115172981708,0.01068698678101075161,-0.004007069808445291002
97,Ymir,SAT,4945606000000000,6.567080278162768181,6.443812329457530907,-0.3912751037347962368,-0.004682464320700566694,0.003552590239467572943,8.449556466167659806e-05
98,Paaliaq,SAT,8242676000000000,6.358739274502341665,6.624819860864484156,-0.3144032752174057421,-0.004780419983371536272,0.003345013118227955617,-0.0005496510919364847514
99,Tarvos,SAT,2697603000000000,6.300821238152672699,6.451429432942183517,-0.2893304004903676785,-0.003870753428900565018,0.003742005035456949513,-0.0001676921826701595363
100,Ijiraq,SAT,1198935000000000,6.42535339591717225,6.527465036825263134,-0.3359276617415691835,-0.002983965403777542533,0.003607860392537854278,-0.0003099341432285403469
101,Suttungr,SAT,209813600000000,6.35132900174252768,6.462224449703424689,-0.3668819745825643297,-0.005012372740756137167,0.004373083896600012815,0.0001796402080738356217
102,Kiviuq,SAT,3297071000000000,6.390767853044450497,6.512743167571565905,-0.4343123159180177217,-0.003414054327452647596,0.003689202122377548999,8.852966212986521088e-07
103,Mundilfari,SAT,209813600000000,6.540145580790280633,6.592946626726644332,-0.3460403683473104453,-0.003991920611431679089,0.003203409679912277465,0.0001808228238448399746
104,Albiorix,SAT,20981360000000000,6.375132100349706121,6.526355843518015121,-0.3342026214000696216,-0.003654205709045329608,0.002683620688749184698,-1.667472383201679565e-05
105,Skathi,SAT,314720400000000,6.469266535415727049,6.469730202645196826,-0.3911006014978286038,-0.004746340314301399077,0.00335949665032439504,0.0004621693563225027666
106,Erriapus,SAT,764320900000000,6.468437960899534822,6.475934299949236639,-0.3396027446126197447,-0.004032472854962844064,0.004566386823047415347,-0.0003780049720856150548
107,Siarnaq,SAT,38965380000000000,6.481039909249786568,6.480817913647631379,-0.4860069178358423225,-0.003970817592280968811,0.004346811372065695865,4.297219568265739603e-06
108,Thrymr,SAT,209813600000000,6.338569475588763602,6.559574733396085655,-0.3637379353089313927,-0.004202284799417789485,0.00521874535102572791,0.0001405079150071065976
